2026-04-15 00:00:00; 177776146; 165711954; 136724448; 34.21
2026-04-15 00:00:01; 177778419; 165703975; 136725835; 34.22
2026-04-15 00:00:02; 177768230; 165712678; 136728985; 34.22
2026-04-15 00:00:03; 177759543; 165707389; 136727957; 34.21
2026-04-15 00:00:04; 177764598; 165707256; 136724469; 34.23
2026-04-15 00:00:05; 177774642; 165706294; 136723083; 34.22
2026-04-15 00:00:06; 177763943; 165708561; 136724577; 34.22
2026-04-15 00:00:07; 177766161; 165707586; 136723858; 34.22
2026-04-15 00:00:08; 177768041; 165714537; 136725815; 34.23
2026-04-15 00:00:09; 177768140; 165709349; 136726827; 34.23
2026-04-15 00:00:10; 177770131; 165712612; 136727464; 34.22
2026-04-15 00:00:11; 177773207; 165719200; 136724655; 34.22
2026-04-15 00:00:12; 177773523; 165709632; 136723456; 34.22
2026-04-15 00:00:13; 177770494; 165709770; 136722979; 34.22
2026-04-15 00:00:14; 177764551; 165710342; 136723013; 34.23
2026-04-15 00:00:15; 177771628; 165710186; 136724585; 34.21
2026-04-15 00:00:16; 177772325; 165711418; 136723743; 34.22
2026-04-15 00:00:17; 177767778; 165712789; 136723603; 34.22
2026-04-15 00:00:18; 177766243; 165709546; 136726525; 34.22
2026-04-15 00:00:19; 177767686; 165713089; 136725219; 34.22
2026-04-15 00:00:20; 177768216; 165700374; 136724935; 34.21
2026-04-15 00:00:21; 177770081; 165701668; 136726895; 34.21
2026-04-15 00:00:22; 177771117; 165702765; 136724383; 34.21
2026-04-15 00:00:23; 177782939; 165707794; 136725812; 34.21
2026-04-15 00:00:24; 177786031; 165710038; 136724814; 34.2
2026-04-15 00:00:25; 177772079; 165713233; 136724618; 34.21
2026-04-15 00:00:26; 177765181; 165710897; 136722957; 34.22
2026-04-15 00:00:27; 177766113; 165710585; 136724176; 34.22
2026-04-15 00:00:28; 177764995; 165710396; 136725842; 34.23
2026-04-15 00:00:29; 177762007; 165707376; 136727745; 34.22
2026-04-15 00:00:30; 177770849; 165710958; 136723349; 34.21
2026-04-15 00:00:31; 177772578; 165706877; 136725401; 34.2
2026-04-15 00:00:32; 177769171; 165709598; 136722918; 34.21
2026-04-15 00:00:33; 177770043; 165705765; 136721812; 34.22
2026-04-15 00:00:34; 177775358; 165712742; 136722790; 34.22
2026-04-15 00:00:35; 177773054; 165712685; 136724655; 34.22
2026-04-15 00:00:36; 177772212; 165705383; 136725996; 34.2
2026-04-15 00:00:37; 177775601; 165710901; 136727003; 34.22
2026-04-15 00:00:38; 177765648; 165712156; 136726231; 34.22
2026-04-15 00:00:39; 177762701; 165711268; 136727100; 34.2
2026-04-15 00:00:40; 177763261; 165702244; 136723914; 34.22
2026-04-15 00:00:41; 177766859; 165710556; 136722810; 34.21
2026-04-15 00:00:42; 177768115; 165707889; 136720905; 34.23
2026-04-15 00:00:43; 0; 0; 0; 34.22
2026-04-15 00:00:44; 10012395; 9330410; 7697739; 34.22
2026-04-15 00:00:45; 177800997; 165726982; 136735080; 34.22
2026-04-15 00:00:46; 177792622; 165708557; 136730457; 34.22
2026-04-15 00:00:47; 177786337; 165706278; 136727206; 34.22
2026-04-15 00:00:48; 177786173; 165710651; 136728049; 34.22
2026-04-15 00:00:49; 177784746; 165705188; 136727201; 34.22
2026-04-15 00:00:50; 177782051; 165710470; 136727790; 34.22
2026-04-15 00:00:51; 177779890; 165711194; 136727732; 34.21
2026-04-15 00:00:52; 177774048; 165711853; 136726735; 34.21
2026-04-15 00:00:53; 177778263; 165713465; 136724843; 34.23
2026-04-15 00:00:54; 177779936; 165711640; 136727046; 34.22
2026-04-15 00:00:55; 177778257; 165707370; 136728776; 34.22
2026-04-15 00:00:56; 177776002; 165710202; 136728590; 34.22
2026-04-15 00:00:57; 177777813; 165708696; 136729573; 34.22
2026-04-15 00:00:58; 177775369; 165704704; 136727649; 34.2
2026-04-15 00:00:59; 177770949; 165707845; 136728045; 34.22
2026-04-15 00:01:00; 177768444; 165705113; 136726153; 34.23
2026-04-15 00:01:01; 177763548; 165708276; 136724892; 34.22
2026-04-15 00:01:02; 177767128; 165707734; 136721742; 34.22
2026-04-15 00:01:03; 177767153; 165716496; 136719759; 34.2
2026-04-15 00:01:04; 177766684; 165714746; 136722307; 34.22
2026-04-15 00:01:05; 177760233; 165710264; 136722921; 34.2
2026-04-15 00:01:06; 177763308; 165711725; 136724126; 34.23
