2026-02-01 00:00:00; 178666447; 166247698; 137053491; 25.61
2026-02-01 00:00:01; 178669739; 166245917; 137053307; 25.6
2026-02-01 00:00:02; 178659066; 166247131; 137054917; 25.61
2026-02-01 00:00:03; 178657941; 166245700; 137055100; 25.62
2026-02-01 00:00:04; 178659458; 166244345; 137053876; 25.6
2026-02-01 00:00:05; 178665092; 166244748; 137052793; 25.61
2026-02-01 00:00:06; 178662736; 166244534; 137051413; 25.61
2026-02-01 00:00:07; 178665462; 166248456; 137050035; 25.6
2026-02-01 00:00:08; 178665880; 166248962; 137051549; 25.58
2026-02-01 00:00:09; 178665225; 166246368; 137051647; 25.64
2026-02-01 00:00:10; 178662734; 166245987; 137053367; 25.61
2026-02-01 00:00:11; 178658531; 166242845; 137055629; 25.62
2026-02-01 00:00:12; 178661510; 166239624; 137054695; 25.61
2026-02-01 00:00:13; 178660223; 166242887; 137055886; 25.57
2026-02-01 00:00:14; 178662210; 166241340; 137058306; 25.63
2026-02-01 00:00:15; 178663945; 166244069; 137056784; 25.6
2026-02-01 00:00:16; 178658379; 166246243; 137053087; 25.58
2026-02-01 00:00:17; 178652711; 166247145; 137053046; 25.6
2026-02-01 00:00:18; 178652068; 166244493; 137056617; 25.61
2026-02-01 00:00:19; 178653869; 166243884; 137054690; 25.61
2026-02-01 00:00:20; 178650689; 166242836; 137056225; 25.59
2026-02-01 00:00:21; 178651569; 166242800; 137055489; 25.63
2026-02-01 00:00:22; 0; 0; 0; 25.62
2026-02-01 00:00:23; 10061519; 9360834; 7715843; 25.61
2026-02-01 00:00:24; 178676939; 166269608; 137066765; 25.63
2026-02-01 00:00:25; 178659802; 166254993; 137055984; 25.6
2026-02-01 00:00:26; 178660546; 166256269; 137054567; 25.61
2026-02-01 00:00:27; 178658752; 166257329; 137054690; 25.59
2026-02-01 00:00:28; 178659403; 166257759; 137052592; 25.61
2026-02-01 00:00:29; 178665624; 166251020; 137054213; 25.6
2026-02-01 00:00:30; 178673445; 166246484; 137053845; 25.58
2026-02-01 00:00:31; 178668180; 166250611; 137054549; 25.59
2026-02-01 00:00:32; 178672174; 166251081; 137056252; 25.6
2026-02-01 00:00:33; 178670270; 166253230; 137053649; 25.61
2026-02-01 00:00:34; 178674165; 166247843; 137054254; 25.6
2026-02-01 00:00:35; 178670917; 166250720; 137054409; 25.6
2026-02-01 00:00:36; 178672908; 166250804; 137055663; 25.59
2026-02-01 00:00:37; 178666966; 166248250; 137051845; 25.62
2026-02-01 00:00:38; 178667813; 166248748; 137053574; 25.62
2026-02-01 00:00:39; 178667303; 166253429; 137055022; 25.61
2026-02-01 00:00:40; 178670931; 166253128; 137054194; 25.6
2026-02-01 00:00:41; 178672687; 166251623; 137054366; 25.6
2026-02-01 00:00:42; 178668482; 166245520; 137052941; 25.59
2026-02-01 00:00:43; 178669445; 166248106; 137054668; 25.6
2026-02-01 00:00:44; 178672972; 166248534; 137056012; 25.6
2026-02-01 00:00:45; 178668324; 166251475; 137055672; 25.61
2026-02-01 00:00:46; 178668876; 166254963; 137057411; 25.61
2026-02-01 00:00:47; 178667418; 166251349; 137054784; 25.62
2026-02-01 00:00:48; 178673305; 166257813; 137055520; 25.63
2026-02-01 00:00:49; 178673514; 166257000; 137058187; 25.59
2026-02-01 00:00:50; 178663963; 166262773; 137058217; 25.61
2026-02-01 00:00:51; 178665450; 166264296; 137059745; 25.6
2026-02-01 00:00:52; 178664512; 166257656; 137058666; 25.61
2026-02-01 00:00:53; 178662464; 166250153; 137056521; 25.61
2026-02-01 00:00:54; 178667350; 166256851; 137055629; 25.61
2026-02-01 00:00:55; 178670277; 166247323; 137055169; 25.63
2026-02-01 00:00:56; 178664651; 166251287; 137053144; 25.6
2026-02-01 00:00:57; 178664838; 166250109; 137055342; 25.61
2026-02-01 00:00:58; 178665922; 166249674; 137054514; 25.6
2026-02-01 00:00:59; 178670547; 166252338; 137055200; 25.57
2026-02-01 00:01:00; 178662892; 166247801; 137053437; 25.62
2026-02-01 00:01:01; 178651450; 166250912; 137054209; 25.6
2026-02-01 00:01:02; 178654398; 166249800; 137052542; 25.64
2026-02-01 00:01:03; 178653831; 166250458; 137053750; 25.62
2026-02-01 00:01:04; 178656795; 166258529; 137055291; 25.61
2026-02-01 00:01:05; 178653859; 166255710; 137055860; 25.61
2026-02-01 00:01:06; 178655550; 166252489; 137053869; 25.64
2026-02-01 00:01:07; 178653539; 166258785; 137053797; 25.62
2026-02-01 00:01:08; 178650794; 166258358; 137053128; 25.6
2026-02-01 00:01:09; 178653829; 166253091; 137051734; 25.62
2026-02-01 00:01:10; 178649314; 166251721; 137053090; 25.62
2026-02-01 00:01:11; 178650738; 166252894; 137054306; 25.6
2026-02-01 00:01:12; 178646829; 166243951; 137056468; 25.58
2026-02-01 00:01:13; 178649603; 166245323; 137056156; 25.61
2026-02-01 00:01:14; 178649921; 166244554; 137056430; 25.62
2026-02-01 00:01:15; 178648945; 166240903; 137052637; 25.59
2026-02-01 00:01:16; 178646737; 166250486; 137052429; 25.61
2026-02-01 00:01:17; 178648462; 166255616; 137053976; 25.61
2026-02-01 00:01:18; 178653461; 166257291; 137055389; 25.62
2026-02-01 00:01:19; 178647354; 166256057; 137056367; 25.63
2026-02-01 00:01:20; 178647567; 166249583; 137055069; 25.59
2026-02-01 00:01:21; 178649821; 166252406; 137054934; 25.61
2026-02-01 00:01:22; 178650692; 166256739; 137057608; 25.6
2026-02-01 00:01:23; 178648638; 166250697; 137056823; 25.62
2026-02-01 00:01:24; 178645595; 166249013; 137058783; 25.6
2026-02-01 00:01:25; 178649193; 166250365; 137058656; 25.64
2026-02-01 00:01:26; 178650080; 166247115; 137058629; 25.63
2026-02-01 00:01:27; 178647328; 166248142; 137054815; 25.61
2026-02-01 00:01:28; 178644778; 166254912; 137056909; 25.61
2026-02-01 00:01:29; 178643482; 166251626; 137056460; 25.59
2026-02-01 00:01:30; 178651074; 166249299; 137060001; 25.61
2026-02-01 00:01:31; 178651588; 166249723; 137058355; 25.64
2026-02-01 00:01:32; 178652622; 166254595; 137059826; 25.62
2026-02-01 00:01:33; 178652197; 166251340; 137059993; 25.61
2026-02-01 00:01:34; 178653895; 166248330; 137062078; 25.64
2026-02-01 00:01:35; 178654677; 166248196; 137059769; 25.58
2026-02-01 00:01:36; 178655289; 166252261; 137057699; 25.63
2026-02-01 00:01:37; 178653168; 166246842; 137060003; 25.6
2026-02-01 00:01:38; 178650529; 166248077; 137059878; 25.6
2026-02-01 00:01:39; 178648838; 166253196; 137062047; 25.61
2026-02-01 00:01:40; 178649493; 166256042; 137060108; 25.6
2026-02-01 00:01:41; 178653348; 166250766; 137057883; 25.62
2026-02-01 00:01:42; 178657815; 166259017; 137058951; 25.59
2026-02-01 00:01:43; 178649602; 166252037; 137058852; 25.6
2026-02-01 00:01:44; 178653816; 166254789; 137056731; 25.6
2026-02-01 00:01:45; 178656118; 166258883; 137056157; 25.58
2026-02-01 00:01:46; 178658727; 166258565; 137054357; 25.58
2026-02-01 00:01:47; 178658433; 166258715; 137053669; 25.61
2026-02-01 00:01:48; 178654722; 166252521; 137050615; 25.58
2026-02-01 00:01:49; 178655939; 166248701; 137052177; 25.6
2026-02-01 00:01:50; 178655695; 166245973; 137052203; 25.6
2026-02-01 00:01:51; 178648321; 166250621; 137052783; 25.61
2026-02-01 00:01:52; 178651898; 166248677; 137054457; 25.57
2026-02-01 00:01:53; 178655205; 166246005; 137052524; 25.61
2026-02-01 00:01:54; 178653165; 166247765; 137054996; 25.6
2026-02-01 00:01:55; 178656861; 166245385; 137054760; 25.6
2026-02-01 00:01:56; 178658149; 166247450; 137056158; 25.63
2026-02-01 00:01:57; 178659175; 166245055; 137056338; 25.59
2026-02-01 00:01:58; 178658490; 166246009; 137054002; 25.61
2026-02-01 00:01:59; 178661219; 166250310; 137055459; 25.6
2026-02-01 00:02:00; 178662571; 166256796; 137057591; 25.59
2026-02-01 00:02:01; 178664015; 166264509; 137053465; 25.62
2026-02-01 00:02:02; 178663405; 166259173; 137055710; 25.59
2026-02-01 00:02:03; 178656123; 166260913; 137054627; 25.61
2026-02-01 00:02:04; 178656050; 166259567; 137054817; 25.61
2026-02-01 00:02:05; 178655278; 166257942; 137052042; 25.57
2026-02-01 00:02:06; 178670733; 166252811; 137052852; 25.59
2026-02-01 00:02:07; 178671588; 166245656; 137050364; 25.63
2026-02-01 00:02:08; 178669677; 166251696; 137052804; 25.59
2026-02-01 00:02:09; 178663127; 166253779; 137056220; 25.63
2026-02-01 00:02:10; 178667766; 166244272; 137057549; 25.59
2026-02-01 00:02:11; 178672324; 166245189; 137056046; 25.59
2026-02-01 00:02:12; 178675094; 166254469; 137054939; 25.62
2026-02-01 00:02:13; 178666400; 166256685; 137053175; 25.59
2026-02-01 00:02:14; 178666359; 166251311; 137057460; 25.61
2026-02-01 00:02:15; 178668999; 166248842; 137058299; 25.6
2026-02-01 00:02:16; 178671572; 166255378; 137057214; 25.59
2026-02-01 00:02:17; 178672164; 166258040; 137056901; 25.59
2026-02-01 00:02:18; 178661919; 166259629; 137055229; 25.63
2026-02-01 00:02:19; 178663000; 166255379; 137057258; 25.62
2026-02-01 00:02:20; 178671494; 166255013; 137056066; 25.61
2026-02-01 00:02:21; 178670606; 166252777; 137054545; 25.6
2026-02-01 00:02:22; 178662188; 166253942; 137053777; 25.6
2026-02-01 00:02:23; 178656096; 166252058; 137056154; 25.62
2026-02-01 00:02:24; 178660605; 166250754; 137054624; 25.61
2026-02-01 00:02:25; 178658470; 166252590; 137057093; 25.58
2026-02-01 00:02:26; 178655896; 166248502; 137053540; 25.62
2026-02-01 00:02:27; 178659130; 166254225; 137052400; 25.59
2026-02-01 00:02:28; 178658682; 166255396; 137053096; 25.59
2026-02-01 00:02:29; 178658070; 166255880; 137054269; 25.61
2026-02-01 00:02:30; 178655959; 166263022; 137052543; 25.62
2026-02-01 00:02:31; 178652443; 166259816; 137054013; 25.62
2026-02-01 00:02:32; 178651347; 166262418; 137052609; 25.6
2026-02-01 00:02:33; 178655608; 166258950; 137057827; 25.6
2026-02-01 00:02:34; 178651056; 166254607; 137056897; 25.6
2026-02-01 00:02:35; 178653043; 166260928; 137054495; 25.6
2026-02-01 00:02:36; 178653632; 166263018; 137055585; 25.63
2026-02-01 00:02:37; 178651848; 166258697; 137059038; 25.61
2026-02-01 00:02:38; 178655991; 166255703; 137059321; 25.6
2026-02-01 00:02:39; 178654789; 166254534; 137056278; 25.61
2026-02-01 00:02:40; 178660275; 166254036; 137056829; 25.62
2026-02-01 00:02:41; 178666309; 166250582; 137058021; 25.58
2026-02-01 00:02:42; 178661890; 166253596; 137054009; 25.6
2026-02-01 00:02:43; 178661946; 166250525; 137059647; 25.59
2026-02-01 00:02:44; 178660398; 166255650; 137062070; 25.61
2026-02-01 00:02:45; 178659080; 166254742; 137058590; 25.61
2026-02-01 00:02:46; 178652873; 166258024; 137058775; 25.58
2026-02-01 00:02:47; 178655444; 166256923; 137060496; 25.61
2026-02-01 00:02:48; 178656899; 166255275; 137056711; 25.59
2026-02-01 00:02:49; 178654086; 166259885; 137057205; 25.61
2026-02-01 00:02:50; 178657249; 166257476; 137059638; 25.6
2026-02-01 00:02:51; 178649420; 166251999; 137060833; 25.59
2026-02-01 00:02:52; 178651415; 166255151; 137059523; 25.59
2026-02-01 00:02:53; 178647130; 166259649; 137058525; 25.6
2026-02-01 00:02:54; 178648524; 166252089; 137057734; 25.62
2026-02-01 00:02:55; 178654736; 166254333; 137058152; 25.62
2026-02-01 00:02:56; 178658088; 166254812; 137061367; 25.62
2026-02-01 00:02:57; 178660357; 166256089; 137060017; 25.63
